PSC;NAZEV;PLATI_OD;PLATI_DO
783 74;Charváty;01.07.2011 00:00:00;30.09.2012 00:00:00
783 76;Vìrovany;01.07.2011 00:00:00;30.09.2012 00:00:00
783 78;Koušany-Táaly;01.07.2011 00:00:00;30.09.2012 00:00:00
783 81;Unièov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
783 82;Medlov u Unièova;01.07.2011 00:00:00;30.09.2012 00:00:00
783 84;Nová Hradeèná;01.07.2011 00:00:00;30.09.2012 00:00:00
783 95;Mladìjovice u Šternberka;01.07.2011 00:00:00;30.09.2012 00:00:00
783 98;Jívová;01.07.2011 00:00:00;30.09.2012 00:00:00
785 03;Šternberk 3;01.07.2011 00:00:00;30.09.2012 00:00:00
787 02;Šumperk 2;01.07.2011 00:00:00;30.09.2012 00:00:00
787 03;Šumperk 3;01.07.2011 00:00:00;30.09.2012 00:00:00
787 04;Šumperk 4;01.07.2011 00:00:00;30.09.2012 00:00:00
789 53;Mírov;01.07.2011 00:00:00;30.09.2012 00:00:00
789 65;Písaøov;01.07.2011 00:00:00;30.09.2012 00:00:00
789 76;Dlouhomilov;01.07.2011 00:00:00;30.09.2012 00:00:00
789 92;Jedlí;01.07.2011 00:00:00;30.09.2012 00:00:00
790 03;Jeseník 3;01.07.2011 00:00:00;30.09.2012 00:00:00
790 66;Skorošice;01.07.2011 00:00:00;30.09.2012 00:00:00
790 67;Vlèice u Jeseníku;01.07.2011 00:00:00;30.09.2012 00:00:00
790 68;Uhelná;01.07.2011 00:00:00;30.09.2012 00:00:00
790 83;Mikulovice u Jeseníku 3;01.07.2011 00:00:00;30.09.2012 00:00:00
790 85;Bìlá pod Pradìdem;01.07.2011 00:00:00;30.09.2012 00:00:00
792 03;Bruntál 3;01.07.2011 00:00:00;30.09.2012 00:00:00
793 13;Svobodné Heømanice;01.07.2011 00:00:00;30.09.2012 00:00:00
793 14;Sosnová;01.07.2011 00:00:00;30.09.2012 00:00:00
793 22;Široká Niva;01.07.2011 00:00:00;30.09.2012 00:00:00
793 32;Andìlská Hora;01.07.2011 00:00:00;30.09.2012 00:00:00
793 33;Staré Mìsto u Bruntálu;01.07.2011 00:00:00;30.09.2012 00:00:00
793 35;VM Rudná pod Pradìdem;01.07.2011 00:00:00;30.09.2012 00:00:00
793 41;Václavov u Bruntálu;01.07.2011 00:00:00;30.09.2012 00:00:00
793 43;Stará Ves u Rımaøova;01.07.2011 00:00:00;30.09.2012 00:00:00
793 57;Huzová;01.07.2011 00:00:00;30.09.2012 00:00:00
793 64;Razová;01.07.2011 00:00:00;30.09.2012 00:00:00
793 77;Biskupská kupa;01.07.2011 00:00:00;30.09.2012 00:00:00
793 81;Hošálkovy u Krnova;01.07.2011 00:00:00;30.09.2012 00:00:00
793 94;Krasov;01.07.2011 00:00:00;30.09.2012 00:00:00
793 96;Liptaò;01.07.2011 00:00:00;30.09.2012 00:00:00
793 98;Bohušov;01.07.2011 00:00:00;30.09.2012 00:00:00
794 02;Krnov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
796 02;Prostìjov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
796 08;Prostìjov 8;01.07.2011 00:00:00;30.09.2012 00:00:00
798 01;Prostìjov 9;01.07.2011 00:00:00;30.09.2012 00:00:00

